start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,3/7/2022,India,"It affected more than one city in the same state, province, or region","Malda, Murshidabad, Uttar Dinajpur, Coochbehar, Jalpaiguri, Birbhum, and Darjeeling Districts, West Bengal",Shutdown,Mobile,Full network,State government,"Government of West Bengal, Home & Hills Affairs Department",Exam cheating,"The West Bengal government moved to shutdown the internet during exam times in an effort to curb cheating, due to reports of past leaks of exam questions",CSO KIO partners,"https://twitter.com/internetfreedom/status/1500701051263275009, https://www.medianama.com/2022/03/223-west-bengal-internet-shutdown-order-problematic/, https://economictimes.indiatimes.com/news/india/west-bengal-bans-net-services-on-class-10-board-exam-days-in-some-areas-to-stop-cheating/articleshow/90034081.cms",Ended,3/16/2022,10,School exams,,Yes,Yes,Sec. 144 Cr.P.C. and TSTS Amendment Rules (2020),https://twitter.com/internetfreedom/status/1500701051263275009?lang=en,"The authorities said, based on reports, that they believed the internet would be used for ""unlawful activities in certain areas over the next few days"".",No,No,No,No,No,,No,No,,Unknown,,,No,No,No,,,Yes,,"The West Bengal government imposed a shutdown from Mar. 7 - Mar. 16 (not including Mar. 10, Mar. 13, or Mar. 15) between 11:00 and 15:15 during Class 10 state board examinations across the state.",,APAC
Actual,3/10/2022,India,"It only affected one city, county, or village","Chewakalan area, Pulwama, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/25(TSTS)of2022.pdf,Ended,3/12/2022,3,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/25(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in the Chewakalan area of Pulwama from 09:00 on Mar. 10 to 13:15 on Mar. 12.,,APAC
Estimated,3/10/2022,Ukraine,"It affected locations in more than one state, province, or region",Nationwide,"Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Russian Federation,Conflict,Cyber attack against the ISP Triolan,CSO KIO partners,"https://twitter.com/DougMadory/status/1501910709734678529/photo/1; https://ioda.inetintel.cc.gatech.edu/asn/13188?from=1646287200&until=1648097999, https://therecord.media/ukraines-internet-infrastructure-struggles-as-russian-invasion-continues/",Ended,3/17/2022,8,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Ukraine: Ukrtelecom, Triolan",Unknown,,,No,Unknown,Unknown,,,No,,A cyber attack on Triolan's internet service triggered a shutdown across the country. It took ~1 week for the provider to recover full service due to the nature of the attack.,https://www.accessnow.org/stop-internet-shutdowns-in-ukraine/,EECA
Actual,3/12/2022,Ukraine,"It only affected one city, county, or village",Sumy,"Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"Heavy bombardments from Russian forces, with purposeful damage to communications infrastructure, cutoff internet access in Sumy",CSO KIO partners,"https://twitter.com/OliverLinow/status/1503339055093854210/photo/1, https://www.aljazeera.com/news/2022/3/15/thousands-evacuate-sumy-as-russia-bombardment-continues, https://www.president.gov.ua/ru/news/derzhava-robit-use-shob-dopomogti-mariupolyu-zvernennya-prez-73485",Ended,3/12/2022,1,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Yes,,,No,,"Russian forces, who had been heavily bombarding Sumy, hit critical communication infrastructure, causing a partial shutdown on Mar. 12 for ~12 hours despite Ukrainian technicians working to restore service to the region after earlier attacks.",https://www.accessnow.org/stop-internet-shutdowns-in-ukraine/,EECA
Actual,3/16/2022,India,"It only affected one city, county, or village","Jhunjhunu, Rajasthan",Shutdown,Mobile,Full network,Unknown,,Religious holiday/anniversary,The internet was suspended due to processions during Holi,CSO KIO partners,"https://www.indiatimes.com/news/india/internet-shutdowns-after-jk-rajasthan-is-the-new-hotbed-says-data-573814.html, https://www.indiatoday.in/india/story/india-internet-shutdowns-looking-beyond-j-k-rajasthan-new-hotbed-1969664-2022-07-03 ",Ended,3/16/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,No,Unknown,,,No,,The internet was suspended for 12 hours on Mar. 16 in an attempt to allow a religious procession to move forward peacefully.,,APAC
Actual,3/17/2022,Turkmenistan,"It only affected one city, county, or village",Ashgabat,Shutdown,"Broadband, Mobile",Full network,Executive government,,Elections,The internet was suspended in Ashgabat in preparation for the election of Serdar Berdimuhamedow,News media article,https://rus.azathabar.com/a/31757674.html,Ended,3/17/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Turkmentelecom, AGTS (Ashgabat City Telephone Network)",Unknown,,"Причину массового отключения интернета выяснить пока не удалось. В службе поддержки интернет провайдера абонентам отвечали , что «идёт профилактика».",Yes,No,No,,,No,,"On Mar. 7, around 2:00pm local time, the internet was shutdown on broadband and mobile for approximately one hour. This coincided with preparations for Serdar Berdimuhamedow's inauguration. ",https://www.accessnow.org/turkmenistan-digitally-disconnects-nation/,EECA
Actual,3/18/2022,Brazil,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Judiciary,Supreme Court Judge Alexandre de Moraes,Elections,A judge ordered that Telegram be suspended across the country due to alleged failure to deal with disinformation on the platform in the run-up to the presidential election,News media article,"https://www.dw.com/en/brazil-telegram-messaging-app-blocked-by-top-court/a-61183805, https://www.reuters.com/technology/brazil-court-gives-telegram-sunday-deadline-comply-with-order-2022-03-20/, https://explorer.ooni.org/chart/mat?probe_cc=BR&test_name=telegram&since=2022-03-01&until=2022-04-01&axis_x=measurement_start_day",Ended,3/20/2022,3,Fake news/ Hate speech/ Incendiary content/ Promoting violence,Failure to comply with court orders to remove content or block certain accounts,Yes,Unknown,,,"""Telegram's disrespect for Brazilian law and repeated failure to comply with countless court decisions... is completely incompatible with the rule of law"" - Judge Alexandre de Moraes",No,No,No,No,Yes,,No,No,,Unknown,,,Yes,No,No,,,Yes,,A Supreme Court judge in Brazil ordered that Telegram be blocked for alleged refusal to remove misinformation or block certain accounts as dictated by previous court orders. The ban was lifted after two days once Telegram made changes to combat misinformation.,,LAC
Actual,3/23/2022,Ukraine,"It affected more than one city in the same state, province, or region",Zhytomyr Oblast,"Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"Heavy bombardments from Russian forces, with purposeful damage to communications infrastructure, cutoff internet access in the Zhytomyr Oblast",CSO KIO partners,"https://mobile.twitter.com/DougMadory/status/1506725202490765318, https://therecord.media/ukraine-internet-russia-invasion/; https://www.rferl.org/a/ukraine-zhytomyr-region-russian-attacks/31759671.html",Ended,3/23/2022,1,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Yes,,,No,,"Russian forces, who had been heavily bombarding Zhytomyr, hit critical communication infrastructure, causing a partial shutdown on Mar. 23 for ~5 hours despite Ukrainian technicians working to restore service to the region after earlier attacks.",,EECA
Actual,3/28/2022,Ukraine,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Non-government,Russian Federation,Conflict,Cyber attack against full Ukrtelecom network,CSO KIO partners,"https://twitter.com/gatech_ioda/status/1508797147017326594/photo/1, https://www.europarl.europa.eu/RegData/etudes/BRIE/2022/733549/EPRS_BRI(2022)733549_EN.pdf, https://www.usnews.com/news/technology/articles/2022-03-28/ukrainian-telecom-companys-internet-service-disrupted-by-powerful-cyberattack",Ended,3/29/2022,2,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,No,No,Ukraine: Ukrtelecom,Unknown,,,No,No,No,,,No,,A cyber attack on Ukrtelecom's internet service triggered a shutdown which lasted ~17 hours.,,EECA
Actual,3/30/2022,Tunisia,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,President Kais Saied,Political instability,Tunisian lawmakers held an online session in defiance of the President's attempt to dissolve parliament,CSO KIO partners,"https://explorer.ooni.org/search?since=2022-03-30&until=2022-03-31&probe_cc=TN&test_name=web_connectivity&domain=zoom.us&failure=false&only=anomalies, https://twitter.com/Article19MENA/status/1509480479401119745, https://www.middleeasteye.net/news/tunisia-zoom-teams-down-parliament-votes-reject-coup-saied",Ended,3/30/2022,1,Unknown,,No,,,,,No,No,No,No,No,Zoom and Microsoft Teams,No,No,"Tunisia: Ooredoo (NMTC), Tunisia: Orange, Tunisia: Tunisie Telecom",Unknown,,,No,No,No,,,No,,"Tunisian lawmakers convened an online session to vote on controversial measures taken the previous summer by President Saied, during which Zoom and Microsoft Teams were inaccessible nationwide. The platforms were blocked from around 13:00 to 16:00 UTC.",,MENA
Actual,4/1/2022,India,"It only affected one city, county, or village","Turkwangam area, Shopian, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/26(TSTS)of2022.pdf,Ended,4/1/2022,1,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/26(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in the Turkwangam area of Shopian from 01:30 to 16:55 on Apr. 1.,,APAC
Actual,4/2/2022,India,"It only affected one city, county, or village","Karauli, Rajasthan",Shutdown,Mobile,Full network,Local government,,Communal violence,Communal clashes during a religious procession prompted the authorities to order a curfew and internet shutdown,CSO KIO partners,https://internetfreedom.in/statement-on-repeated-internet-shutdowns-in-various-states-in-response-to-violence/; https://www.medianama.com/2022/04/223-internet-shutdown-karauli-rajasthan-extended/,Ended,4/7/2022,6,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,Religious minorities,,No,,"Officials implemented a shutdown starting 18:30 on Apr. 2, effective until Apr. 7, in response to violence during a religious procession in Karauli.",,APAC
Actual,4/2/2022,Sri Lanka,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Protests,Widespread public demonstrations against the president's declaration of a state of emergency prompted the government to cut access to social media services.,News media article,https://www.ndtv.com/world-news/social-media-blocked-curfew-in-sri-lanka-as-protests-spread-10-points-2859507; https://explorer.ooni.org/search?since=2022-04-03&until=2022-04-04&probe_cc=LK&test_name=whatsapp&failure=true,Ended,4/3/2022,2,Public safety/ Quell unrest / Restore public order,,Yes,No,,https://www.usnews.com/news/world/articles/2022-04-03/social-media-platforms-blocked-in-sri-lanka,"Telecommunications Regulatory Commission Chairman Jayantha de Silva said the measure was implemented to ""maintain calm"".",Yes,Yes,Yes,Yes,Unknown,YouTube,No,No,"Sri Lanka: Airtel (Bharti Airtel), Sri Lanka: Dialog (Axiata), Sri Lanka: Hutch (CK Hutchison), Sri Lanka: Mobitel (Sri Lanka Telecom)",No,,,No,Yes,Unknown,Protesters,,No,,"Due to mass protests and a curfew, the Telecommunications Regulatory Commission on the orders of the Ministry of Defense shut down social media services. The ban on social media services was lifted after 15 hours.",https://www.accessnow.org/sri-lanka-ensure-access-to-open-internet/,APAC
Actual,4/9/2022,India,"It only affected one city, county, or village","Anantnag, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/27(TSTS)of2022.pdf,Ended,4/11/2022,3,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/27(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in Anantnag from 01:00 on Apr. 9 to 14:10 on Apr. 11.,,APAC
Actual,4/9/2022,India,"It only affected one city, county, or village","Pulwama, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/28(TSTS)of2022.pdf,Ended,4/16/2022,8,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/28(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in Pulwama from 15:30 on Apr. 9 to 24:00 on Apr. 16.,,APAC
Actual,4/10/2022,Turkmenistan,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,Government under President Serdar Berdimuhamedow,Political instability,"Barely a month after Turkmenistan’s President, Serdar Berdimuhamedow, came into office — amidst international criticism that the election was neither fair nor free — the new leader is plunging the country’s six million people into a complete informational vacuum.",CSO KIO partners,https://www.accessnow.org/turkmenistan-digitally-disconnects-nation/; https://twitter.com/CloudflareRadar/status/1513510448762695687,Ended,4/12/2022,3,Unknown,,No,,,,,No,No,No,No,No,,No,No,"Turkmentelecom, AGTS (Ashgabat City Telephone Network)",No,,,No,Unknown,Unknown,,,No,,"In March 2022, Turkmenistan’s President, Serdar Berdimuhamedow, came into office amidst international criticism that the election was neither fair nor free, and continued the country's pattern of censorship and shutdowns on April 10th by shutting off the internet for the country for nearly 2 days.",https://www.accessnow.org/turkmenistan-digitally-disconnects-nation/,EECA
Actual,4/12/2022,India,"It affected more than one city in the same state, province, or region","Keonjhar, Odisha",Shutdown,"Broadband, Mobile",Full network,Law enforcement,Keonjhar District Administration,Communal violence,"Violent clashes between two religious communities occurred in the town of Joda, prompting the district police to enact Section 144 of the CrPC and suspend internet services for the entire Keonjhar district",CSO KIO partners,https://twitter.com/NetShutdowns/status/1514505607105052672; https://www.hindustantimes.com/india-news/after-fresh-clashes-in-odisha-town-internet-suspension-extended-till-tomorrow-101649843165562.html; https://www.medianama.com/2022/04/223-internet-odisha-keonjhar-suspension/,Ended,4/14/2022,3,Precautionary measure,"Barbil sub divisional police officer Himansu Behera said in order to avoid any further such incident, as many as 16 platoons of police force have been deployed across the town. Imposition of prohibitory orders under Section 144 of the CrPC continues in the town, while all educational institutions and shops have been shut. The restriction will remain in force at least till 10 am of April 14.",Yes,Yes,Section 144 of the CrPC was invoked,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,No,,,No,,"Two religious communities in the mining town of Joda clashed over disagreements stemming from a flag processional for a Ram Navami celebration on Sunday 4/10. After days of intermittent violence and protests, the district police suspended internet service for 48 hours starting on 4/12 at 10:00am local time.",,APAC
Actual,4/12/2022,India,"It only affected one city, county, or village","Lohardaga, Jharkhand",Shutdown,Mobile,Full network,Local government,Lohardaga District Administration,Communal violence,"Clashes took place during a procession of Ramnavami, prompting local officials to suspend internet service",CSO KIO partners,https://internetfreedom.in/statement-on-repeated-internet-shutdowns-in-various-states-in-response-to-violence/; https://www.dailypioneer.com/2022/state-editions/internet-services-restored-in-lohardaga.html,Ended,4/17/2022,6,Fake news/ Hate speech/ Incendiary content/ Promoting violence,To check the spread of rumors following stone pelting on the procession of Ramnavami,Yes,No,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,The internet was suspended for five-days between Apr. 12 and Apr. 17 by local authorities in Lohardaga in an attempt to curb the spread of rumors following violence during a religious procession.,,APAC
Actual,4/13/2022,Ukraine,"It only affected one city, county, or village",Cherkasy,Shutdown,"Broadband, Mobile",Full network,Non-government,Russian Federation,Conflict,"DDos attack against the local ISP of Cherkasy, McLaut",CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1514286183727173632, https://www.facebook.com/McLaut.UA/posts/5966128803413628",Ended,4/13/2022,1,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,No,No,Ukraine: McLaut,Unknown,,"A significant #Internet disruption in Cherkasy, #Ukraine since 12:00 UTC appears to be related to a #DDoS attack against the local ISP, McLaut.",No,No,No,,,No,,A DDoS attack on a local ISP in Ukraine triggered a shutdown for nearly three hours.,,EECA
Actual,4/19/2022,Bangladesh,"It only affected one city, county, or village","New Market area, Dhaka",Shutdown,Mobile,Full network,Local government,,Communal violence,Clashes between students at Dhaka College and traders at New Market,CSO KIO partners,"https://en.prothomalo.com/bangladesh/city/high-speed-internet-services-suspended-in-new-market-area, https://www.tbsnews.net/bangladesh/telecom/mobile-internet-services-suspended-new-market-area-406002",Ended,4/20/2022,2,Public safety/ Quell unrest / Restore public order,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Yes,https://www.tbsnews.net/bangladesh/telecom/mobile-internet-services-suspended-new-market-area-406002,,No,Yes,Unknown,,,No,,Clashes between students and traders in the New Market area of Dhaka prompted the government to direct mobile internet providers to cutoff access to the internet in the immediate area. The shutdown started mid-afternoon on Apr. 19 and lasted to at least early morning on Apr. 20.,,APAC
Actual,4/21/2022,India,"It affected more than one city in the same state, province, or region","Sunjwan area, South Kashmir, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,Government of Jammu & Kashmir,Political instability,,CSO KIO partners,"https://twitter.com/DigitalRightsKS/status/1518346294208569346; https://twitter.com/DigitalRightsKS/status/1517351821467136000, https://www.aljazeera.com/news/2022/4/22/ahead-of-modi-visit-six-killed-in-kashmir",Unknown,,,Unknown,,Yes,Yes,"Link to shutdown order is broken, but the home department site matches the start date and location of a shutdown confirmed separately",https://jkhome.nic.in/pdf/30(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,"The internet was shutdown in South Kashmir, including the Sunjwan area, starting Apr. 21 based on reports from partners, and coincided with a visit by PM Modi on Apr. 24.",,APAC
Actual,4/23/2022,India,"It only affected one city, county, or village","Pulwama and Shopian Districts, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,Government of Jammu & Kashmir,Political instability,,CSO KIO partners,https://twitter.com/DigitalRightsKS/status/1517903126141239296?cxt=HHwWgIDU0bu21pAqAAAA,Unknown,,,Unknown,,Yes,Yes,"Link to shutdown order is broken, but the home department site matches the start date and location of a shutdown confirmed separately",https://jkhome.nic.in/pdf/29(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,"The internet was shutdown in Pulwama and Shopian on Apr. 23 based on reports from partners, and likely followed an existing shutdown in Pulwama from Apr. 9 to Apr. 16.",,APAC
Estimated,4/29/2022,India,Not sure,Jammu & Kashmir,Shutdown,Mobile,Full network,State government,Government of Jammu & Kashmir,Unknown,,Other,https://jkhome.nic.in/pdf/31(TSTS)of2022.pdf,Unknown,,,Unknown,,Yes,Yes,"Link to shutdown order is broken, but the home department site shows the start date",https://jkhome.nic.in/pdf/31(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,Unknown,Unknown,Unknown,,,Unknown,,The internet was shut down somewhere in Jammu & Kashmir on Apr. 29 based on the home department website which has a listed shutdown order.,,APAC
Actual,4/30/2022,India,"It only affected one city, county, or village","Patiala, Punjab",Shutdown,Mobile,Full network,State government,,Communal violence,"A day after clashes in Patiala, the state government cutoff internet access in an attempt to prevent the spread of rumors.",CSO KIO partners,https://maktoobmedia.com/2022/04/30/internet-blocked-after-clashes-in-punjabs-patiala/,Ended,4/30/2022,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Unknown,,,,No,No,No,No,No,,Yes,No,India: BSNL,Yes,,"“Mobile internet services (2G/3G/4G/CDMA), all SMS services and all dongle services etc provided on mobile networks except voice calls in the territorial jurisdiction of the District of Patiala from 9:30 am to 6 pm on 30th April 2022.All Telecom Services providers in the State of Punjab and Head of BSNL (Punjab Jurisdiction) are hereby directed to ensure compliance of this order,” read the state government release.",No,Yes,Unknown,,,No,,All mobile internet and SMS services were suspended between 09:30 and 18:00 on Apr. 30 in Patiala.,,APAC
Actual,4/30/2022,Ukraine,"It affected locations in more than one state, province, or region",Kherson and Zaporizhzhia Oblasts,"Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"In the occupied city of Kherson, Russian authorities shut down the internet in order to route service through Russian networks",CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1521812037055176705, https://twitter.com/DougMadory/status/1521102562509873152, https://cip.gov.ua/en/news/okupanti-vidklyuchili-zv-yazok-ta-internet-v-khersonskii-ta-chastini-zaporizkoyi-oblastei",Ended,5/4/2022,5,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,"Russian authorities instituted a complete shutdown in Kherson and part of Zaporizhzhia for ~24 hours starting Apr. 30, followed by 3 days of near-total shutdown as they re-routed internet traffic in the region through Russian networks via Crimea.",https://www.accessnow.org/who-is-shutting-down-the-internet-in-ukraine/,EECA
Actual,5/3/2022,India,"It only affected one city, county, or village","Jodhpur, Rajasthan",Shutdown,Mobile,Full network,Local government,Jodhpur Divisional Commissioner,Communal violence,Communal clashes before Eid led the Jodhpur government to cutoff internet access and impose a curfew,CSO KIO partners,"https://twitter.com/NetShutdowns/status/1522971144638197760, https://twitter.com/NetShutdowns/status/1521417150107295744, https://www.republicworld.com/india-news/general-news/jodhpur-violence-internet-services-in-city-restored-curfew-extended-till-may-10-articleshow.html",Ended,5/8/2022,6,Fake news/ Hate speech/ Incendiary content/ Promoting violence,To control the spread of misinformation,Yes,Yes,Government order,https://twitter.com/NetShutdowns/status/1521417131983745024/photo/1,,No,No,No,No,No,,Yes,No,,Unknown,,,No,Yes,Unknown,,,No,,All mobile internet and SMS services were suspended between 01:00 on May 3 to 16:00 on May 8.,,APAC
Actual,5/5/2022,India,"It only affected one city, county, or village","Bhilwara, Rajasthan",Shutdown,Mobile,Full network,Unknown,,Other,"Two men were attacked and their bike set on fire, prompting a shutdown in an effort to maintain peace and stop the spread of rumors.",CSO KIO partners,https://www.deccanherald.com/national/north-and-central/internet-services-suspended-in-bhilwara-after-miscreants-attack-2-persons-1106658.html,Ended,5/6/2022,2,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,No,,,No,,The internet was suspended for 24 hours between May 5 and May 6 in Bhilwara.,,APAC
Actual,5/6/2022,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Khuzestan,"Shutdown, Throttle","Broadband, Mobile",Full network,Unknown,,Protests,Mass protests regarding steep price increases and shortages of bread and water,CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1523051860265148418, https://twitter.com/ARTICLE19Iran/status/1522988135633805315; https://filter.watch/en/2022/05/09/internet-shutdown-in-khuzestan-and-nationwide-throttling-in-response-to-bread-protests/",Ended,5/7/2022,2,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,Iran: MTN Irancell,No,,,No,Yes,Yes,Ethnic minorities,Iran's Ahwazi ethnic group,No,,"Following growing protests across Khuzestan, authorities shutdown the internet from around 10:00 UTC on May 6 until around 05:00 UTC on May 7, reportedly throttling broadband speeds and fully shutting down mobile networks.",https://www.accessnow.org/how-internet-shutdowns-affect-women-in-iran/,MENA
Actual,5/9/2022,Iran (Islamic Republic of),"It affected locations in more than one state, province, or region",Nationwide,"Shutdown, Throttle","Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://twitter.com/DougMadory/status/1523731953803198464, https://twitter.com/CloudflareRadar/status/1523676096058773506, https://twitter.com/filterbaan/status/1523749767104598017",Ended,5/9/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Iran: MCI (TCI), Iran: MTN Irancell, Iran: Rightel (Tamin Telecom)",No,,,No,Yes,Yes,,,No,,A nationwide shutdown was imposed from around 13:00 to 14:30 UTC on May 9 in the wake of escalating protests.,https://www.accessnow.org/how-internet-shutdowns-affect-women-in-iran/,MENA
Actual,5/10/2022,India,"It only affected one city, county, or village","Pandoshan area, Shopian, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/32(TSTS)of2022.pdf,Ended,5/10/2022,1,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/32(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in the Pandoshan area of Shopian from 06:00 on Apr. 9 to 23:30 on May 10.,,APAC
Actual,5/11/2022,India,"It only affected one city, county, or village","Marhama area, Anantnag, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/33(TSTS)of2022.pdf,Ended,5/11/2022,1,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/33(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in the Marhama area of Anantnag from 17:15 to 22:00 on May 11.,,APAC
Actual,5/11/2022,India,"It only affected one city, county, or village","Bhilwara, Rajasthan",Shutdown,Mobile,Full network,Unknown,,Communal violence,Mobile internet was suspended after the death of a young man during a brawl between two communities,CSO KIO partners,"https://www.theweek.in/news/india/2022/05/11/tension-in-rajasthan-bhilwara-over-murder-internet-suspended.html, https://timesofindia.indiatimes.com/city/jaipur/rajasthan-mobile-internet-services-suspended-in-bhilwara-after-youth-stabbed-to-death/articleshow/91483731.cms",Ended,5/12/2022,2,Public safety/ Quell unrest / Restore public order,,Yes,No,,https://www.theweek.in/news/india/2022/05/11/tension-in-rajasthan-bhilwara-over-murder-internet-suspended.html,"""Internet services have been suspended to maintain peace as rumours are spread in such a situation,"" said Ashish Modi, Bhilwara district collector,",No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were suspended between the morning of May 11 and 06:00 on May 12 due to the threat of protests after the death of a young man following communal tensions and violence.,,APAC
Actual,5/12/2022,India,"It only affected one city, county, or village","Hanumangarh, Rajasthan",Shutdown,Mobile,Full network,Local government,,Communal violence,"A Vishva Hindu Parishad (VHP) leader was attacked and killed, prompting massive protests and an internet shutdown",CSO KIO partners,"https://www.indiatoday.in/india/story/tension-grips-rajasthan-s-hanumangarh-after-local-vhp-leader-attacked-1948452-2022-05-12, https://economictimes.indiatimes.com/news/india/now-internet-services-snapped-in-rajasthans-hanumangarh/articleshow/91509727.cms?from=mdr",Ended,5/12/2022,1,Public safety/ Quell unrest / Restore public order,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,"After Bhilawara, tension prevailed in Rajasthan’s Hanumangarh district after a local Vishva Hindu Parishad (VHP) leader was assaulted by members of another community in Nohar on Wednesday. After the assault, VHP functionaries took to the streets in protest, raising slogans and blocking roads so that traffic came to a standstill. Internet service was suspended in Nohar and two other towns in the Hanumangarh district in Rajasthan on May 12.",,APAC
