start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,3/26/2021,Bangladesh,"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Protests,Protests during India's Prime Minister Modi visited Bangladesh ,News media article,https://www.thedailystar.net/bangladesh/news/amid-modi-visit-facebook-says-services-restricted-bangladesh-2067693,Ended,3/26/2021,1,Unknown,,Unknown,,,,,Yes,No,No,No,No,Messenger,No,No,,Unknown,,,No,Unknown,Unknown,,,No,,Facebook and facebook messenger were shutdown during protests amid India's Prime Minister Modi visit to Bangladesh.,,APAC
Actual,3/27/2021,India,"It only affected one city, county, or village","Shopian district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Unknown,,Political instability,Security forces operation which resulted in an encounter and death of alleged armed militants.  The internet service was snapped in the entire Shopian district as a precautionary measure amidst an ongoing gunfight.,News media article,https://in.news.yahoo.com/two-militants-soldier-killed-gunfight-182754444.html; https://www.risingkashmir.com/home/news_description/374213/2-militants-soldier-killed-in-Shopian-encounter; https://thekashmirwalla.com/mobile-internet-suspended-in-shopian-amid-gunfight/,Ended,3/28/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/13(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,"The internet service was snapped in the entire Shopian district as a precautionary measure to an encounter between security forces and alleged terrorists, which resulted in the death of 2 of the latter.",,APAC
Actual,3/27/2021,Kazakhstan,"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Protests,,CSO KIO partners,https://t.me/s/internetkz; https://t.me/heraks2net/30,Ended,3/28/2021,2,Unknown,,No,,,,,Yes,No,Yes,Yes,Yes,,No,No,,No,,,No,No,No,,,No,,"Social media platforms (Facebook, Instagram, Whatsapp, Telegram) were shutdown during protests against the government.",,EECA
Actual,3/28/2021,Kazakhstan,"It affected locations in more than one state, province, or region",Cities of Almaty and Nur-Sultan,Shutdown,"Broadband, Mobile","Full network, Service-based",Unknown,,Protests,,CSO KIO partners,https://www.accessnow.org/internet-shutdowns-kazakhstan-feb-28-protests/; https://www.aljazeera.com/news/2021/2/28/dozens-detained-at-kazakhstan-political-prisoner-protest ,Ended,3/28/2021,1,Unknown,,No,,,,,No,No,No,No,No,,No,No,,No,,,No,Yes,Yes,,,No,,"The complete shutdown coincides with the anti-government protests in several Kazakh cities calling for the release of political prisoners, following a resolution passed by the European Parliament on human rights in the country. The authorities responded with violence and detained approximately 50 protesters. ",https://www.accessnow.org/internet-shutdowns-kazakhstan-feb-28-protests/,EECA
Actual,4/1/2021,Myanmar,"It affected locations in more than one state, province, or region",Countrywide shutdown,Shutdown,Broadband,Full network,Military,Myanmar Junta,Protests,Myanmar’s military rulers have ordered internet service providers to shut down wireless broadband services until further notice,CSO KIO partners,https://www.reuters.com/article/us-myanmar-politics-internet/myanmar-orders-wireless-internet-shutdown-until-further-notice-telecoms-sources-idUSKBN2BO5H2?il=0,Ended,4/11/2021,11,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,Myanmar: all wireless broadband services,Unknown,"The telcos appear to have acknowledged this shutdown only privately, as reported by Reuters",,No,Yes,Yes,,,Unknown,,,,APAC
Actual,4/2/2021,India,"It only affected one city, county, or village","Pulwama district, in Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Security forces operation which resulted in an encounter and death of alleged armed militants. Mobile internet services were suspended in Pulwama to prevent rumours amidst the encounter.  ,Other,https://www.uniindia.com/pulwama-encounter-3-militants-killed-operation-continues/north/news/2359978.html; https://kashmirpulse.com/jk/kashmir/shutdown-in-pulwama-after-kakapora-gunfight/58471.html,Ended,4/3/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/14(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,Mobile internet services were suspended in Pulwama to prevent rumours amidst the encounter. ,,APAC
Actual,4/3/2021,Jordan,"It affected locations in more than one state, province, or region",Dabouq in Amman and Umm al-Naaj in Salt,"Shutdown, Throttle","Broadband, Mobile","Full network, Service-based",Unknown,,Political instability,"In April 2021, in the aftermath of the alleged coup attempt linked to Prince Hamzah, a two-day internet shutdown impacted parts of western Amman. Additionally, a general prosecutor issued a gag order banning media from reporting on the coup plot.",News media article,"https://freedomhouse.org/country/jordan/freedom-net/2021#footnote1_mduqte3; https://uk.news.yahoo.com/jordans-prince-hamzah-strikes-defiant-093150833.html?guccounter=1&guce_referrer=aHR0cHM6Ly9mcmVlZG9taG91c2Uub3JnLw&guce_referrer_sig=AQAAAEWweHtNCVmqyNeeQCauc8DIL3LjLNKEqP1biZ9z7PSwN0sDgB_108-PyEEe2_ZTTre1MTF88olQVcRbk0-6_7JnHTw3G558j-OIhCx5fq95uGHfWDXvbPZnnq0SvNalA4st6G_lGrT8ZBBKZ117qGPSuC-6ys5aKWdVIKhjCsq0; https://www.7iber.com/technology/%D8%AD%D8%AC%D8%A8-%D8%A7%D9%84%D8%B4%D8%A8%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D9%81%D8%AA%D8%B1%D8%A7%D8%B6%D9%8A%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B5%D8%A9-vpn/; https://newlinesmag.com/reportage/jordan-everyone-is-hamzah/; https://monitor.civicus.org/updates/2021/11/19/declining-civic-freedoms-teachers-union-continuously-targeted-internet-freedom-restricted/#:~:text=Blocking%20access%20to%20the%20internet&text=In%20April%202021%2C%20in%20the,being%20inaccessible%20during%20this%20time.",Ended,4/5/2021,3,Unknown,,No,,,,,No,No,No,No,No,Several VPN services,No,No,"Jordan: Zain, Orange and Umniah",No,,,No,Unknown,Unknown,,,No,,"In April 2021, in the aftermath of the alleged coup attempt, a two-day internet shutdown was carried out in parts of western Amman. There are also reports of Virtual Private Networks (VPNs) being inaccessible during this time. Additionally, a general prosecutor issued a gag order banning media from reporting on the coup plot.",,MENA
Actual,4/8/2021,India,"It only affected one city, county, or village","Pulwama, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces (Security forces operation which resulted in an encounter and death of alleged armed militants),Other,http://jkhome.nic.in/pdf/16(TSTS)_0001.pdf; https://www.indiatoday.in/india/story/encounter-breaks-out-in-south-kashmir-s-shopian-town-2-3-terrorists-trapped-1788658-2021-04-08,Ended,4/9/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/16(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,4/8/2021,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces (Security forces operation which resulted in an encounter and death of alleged armed militants),Other,http://jkhome.nic.in/pdf/15(TSTS)_0001.pdf; https://www.indiatoday.in/india/story/encounter-breaks-out-in-south-kashmir-s-shopian-town-2-3-terrorists-trapped-1788658-2021-04-08,Ended,4/11/2021,4,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/15(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,4/9/2021,India,"It only affected one city, county, or village","Awantipora, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/17(TSTS)_0001.pdf,Ended,4/9/2021,1,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/17(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,Mobile networks were ordered shut down after a deadly encounter between the officials and militants. ,,APAC
Actual,4/10/2021,India,"It affected more than one city in the same state, province, or region","Kulgam and Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,,Other,http://jkhome.nic.in/pdf/18(TSTS)_0001.pdf,Ended,4/11/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/18(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,4/11/2021,India,"It only affected one city, county, or village","Chhabra town, Baran district of Rajasthan",Shutdown,"Broadband, Mobile",Full network,Local government,Divisional Commissioner,Communal violence,"According to police, the riots erupted after two men from the Gujjar community were allegedly stabbed by members of the Muslim community following an argument late on Saturday. Mobile internet was suspended on Sunday, April 11 until April 13. Curfew was clamped and internet services suspended in Chhabra town of Rajasthan's Baran district on 11th April 2021 as communal clashes broke out.",News media article,https://www.daijiworld.com/news/newsDisplay?newsID=822918; https://www.hindustantimes.com/cities/jaipur-news/rajasthan-curfew-imposed-internet-suspended-after-riots-101618169951058.html; https://www.indiatoday.in/india/story/violence-baran-rajasthan-curfew-internet-suspended-1789884-2021-04-12,Ended,4/13/2021,3,Public safety/ Quell unrest / Restore public order,,Yes,Unknown,,,,No,No,No,No,No,,No,No,,No,,,No,Yes,Unknown,,,No,,"According to police, the riots erupted after two men from the Gujjar community were allegedly stabbed by members of the Muslim community following an argument late on Saturday. Mobile and broadband internet was suspended on Sunday, April 11 until April 13.",,APAC
Actual,4/16/2021,Pakistan,"It affected locations in more than one state, province, or region",National,Shutdown,"Broadband, Mobile",Service-based,Executive government,Ministry of Interior,Protests,Social media was shutdown as authorities cracked down on protests against Charlie Hebdo cartoons,News media article,https://www.ft.com/content/df26e1d8-2221-46a1-9223-49df71302d57; https://pbs.twimg.com/media/EzFAX1LVEAUjMNQ.jpg; https://twitter.com/usamakhilji/status/1382957348008824832; https://transparencyreport.google.com/traffic/overview?fraction_traffic=start:1617408000000;end:1619654399999;product:21;region:PK&lu=fraction_traffic,Ended,4/16/2021,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,,,,,Yes,Yes,Yes,Unknown,Yes,Youtube,No,No,,Yes,https://www.ft.com/content/df26e1d8-2221-46a1-9223-49df71302d57,,No,No,No,,,,,"Social media were shutdown in anticipation of anti-government protests by recently banned right-wing political party which apposed the government's retreat in an agreement to expel the French Ambassador, as the government responses to the charges of Charlie Hebdo. 
",,APAC
Actual,4/19/2021,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/19(TSTS)_0001.pdf,Ended,4/20/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/19(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,4/19/2021,India,"It only affected one city, county, or village","Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,,Other,http://jkhome.nic.in/pdf/20(TSTS)_0001.pdf,Ended,4/20/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/20(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,5/4/2021,India,"It only affected one city, county, or village",Sopore police district in Baramulla district of Jammu and Kashmir,Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Security forces operation which resulted in an encounter and death of armed militants ,CSO KIO partners,https://timesofindia.indiatimes.com/india/2-lashkar-terrorists-killed-in-sopore-encounter/articleshow/82397144.cms;,Ended,5/5/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/21(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,Internet services were suspended during an encounter between security forces and alleged armed militants in Baramulla district in Kashmir. ,,APAC
Actual,5/6/2021,India,"It only affected one city, county, or village",Shopian district of Jammu and Kashmir ,Shutdown,Mobile,Full network,State government,"Government Jammu and Kashmir, Home Department",Political instability,Security forces operation which resulted in an encounter and death of armed militants.  ,CSO KIO partners,https://www.news18.com/news/india/3-killed-in-encounter-between-security-forces-and-militants-in-j-ks-shopian-3711194.html,Ended,5/7/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/22(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,Mobile internet was shutdown in Shopian district amidst an encounter that took place in the region.,,APAC
Actual,5/11/2021,Iraq,"It affected locations in more than one state, province, or region",Baghdad and several other cities,"Shutdown, Throttle","Broadband, Mobile",Full network,Unknown,,Protests,"The internet down in Baghdad and several cities for an hour especially from one of the major ISPs in Iraq (Earthlink) and many users reported they're facing internet throttling. this is related [to what has been] happening in the last few days, protests against Iranian backed militias and some activists were assassinated.",CSO KIO partners,https://ioda.caida.org/ioda/dashboard#view=inspect&entity=country/IQ&lastView=overview&from=1619904470&until=1622496530,Ended,5/11/2021,1,Technical problems/ Infrastructure failure,The Ministry of Communications attributed the shutdown to a cable cut ,Yes,No,,https://www.nasnews.com/view.php?cat=60227,,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,"Iraq: Asiacell (Ooredoo), Iraq: Fastlink (Regional Telecom), Kurdistan, Iraq: Korek Telecom, Iraq: Mobitel, Kurdistan, Iraq: Tishknet, Kurdistan, Iraq: Earthlink",Unknown,,,No,Unknown,Unknown,,,No,,,,MENA
Actual,5/12/2021,"Palestine, State of","It affected more than one city in the same state, province, or region",Gaza strip,"Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the State of Israel ,Conflict,"Military conflict, Bombing of infrastructure",CSO KIO partners,"https://www.theguardian.com/world/2021/may/15/israeli-strikes-destroy-gaza-jalaa-tower-media-al-jazeera-associated-press; https://twitter.com/maasalan/status/1394221825723412482; https://twitter.com/DougMadory/status/1393940954604883972; https://twitter.com/caida_ioda/status/1393959216595959810?s=21;
https://smex.org/israeli-airstrikes-destroyed-internet-infrastructure-in-gaza-report/",Ended,5/25/2021,14,Sabotage/ Third-party Action,Military target ,No,,,,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Yes,,,No,,"There was a full shutdown among some telecommunication companies at the Gaza strip,  after Israeli Airforce bombings in the region (electrictiy outage as well). One of the the internet outages started at the same time as the bombing of the Al-Jalaa tower, where Associated Press and Al Jazeera operated, as well as Telecoms (May 15). The bombing of the Al-Jawahra tower also affected telecom operators with infrastructure in the building (May 12).  ",,MENA
Actual,5/14/2021,Cuba,"It affected locations in more than one state, province, or region",,Shutdown,Mobile,Full network,Executive government,,Protests,This shutdown started on Cuba's Independence Day,CSO KIO partners,https://www.radiotelevisionmarti.com/a/un-20-de-mayo-con-bloqueos-a-internet-y-vigilancia-policial/295568.html,Ended,5/21/2021,8,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,Cuba: ETECSA,Unknown,,,No,No,Unknown,,,No,,,,LAC
Actual,5/16/2021,Ethiopia,"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Unknown,,Confidential,,Ended,5/16/2021,1,Unknown,https://www.reuters.com/world/africa/social-media-restricted-ethiopia-netblocks-says-2021-05-17/,No,,,,,Yes,No,Yes,Yes,No,,No,,Ethiopia: Ethio Telecom,No,,,No,No,No,,,No,,Facebook services were shutdown on May 16 and restored May 17 in Ethiopia.,,Africa
Actual,5/17/2021,India,"It affected more than one city in the same state, province, or region","Pulwama and Awantipora, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,Government of Jammu and Kashmir,Political instability,Security forces operation in Pulwama,CSO KIO partners,https://thekashmirimages.com/2021/05/17/no-internet-in-pulwama-students-urge-ku-to-postpone-online-test/,Ended,5/17/2021,1,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/23(TSTS)_0001.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,Students who are scheduled to take exams online,,Unknown,,Internet services have been snapped in the Pulwama Kashmir district following a gunfight in Khanmoh area.,,APAC
Estimated,5/25/2021,Myanmar,"It affected locations in more than one state, province, or region",Nationwde,Shutdown,Mobile,Service-based,Military,"Myanmar's junta, led by military chief Min Aung Hlaing",Conflict,"Myanmar's junta has shared lists of over 1,200 online services and domain names it deems acceptable for public viewing, conspicuously excluding Facebook and Twitter as it looks to curb anti-coup protests.",News media article,https://asia.nikkei.com/Spotlight/Myanmar-Crisis/Myanmar-allows-Tinder-but-axes-dissent-havens-Twitter-Facebook; https://www.frontiermyanmar.net/en/whitelisted-internet-takes-myanmar-back-to-a-dark-age/,Ongoing,,-44340,Other,"Reason in the whitelist order: ""To reconnect the education and [small and medium-size enterprise] sectors, the [internet] service providers should follow the order to set the whitelist internet access to the user as soon as possible."" ",Yes,Unknown,Draft cybersecurity law,,,Yes,Yes,No,No,No,,No,No,"Myanmar: Ooredoo, Telenor, MPT, and others except Mytel",Yes,https://asia.nikkei.com/Spotlight/Myanmar-Crisis/Myanmar-allows-Tinder-but-axes-dissent-havens-Twitter-Facebook,,No,Yes,Yes,"Activists, online organizers",,No,,,,APAC
Actual,5/28/2021,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,The internet service was snapped in the entire Shopian district as a precautionary measure amidst an ongoing gunfight.,CSO KIO partners,https://www.thenorthlines.com/1-militant-killed-in-shopian/,Ended,5/29/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/24-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,"Amid an ongoing encounter between the officials and the militants, as a precautionary measure, internet services have been snapped in Shopian district.",,APAC
Actual,5/31/2021,Syrian Arab Republic,"It affected locations in more than one state, province, or region",nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,The Minister of Education Darem Tabbaa,Exam cheating,General Examination for the High School students in Syria,Confidential,"https://smex.org/another-internet-blackout-in-syria-during-exams/
https://twitter.com/SkySyria_org/status/1398679949683347462; https://www.zarkachat.com/general-exam-internet-syria-2021; https://twitter.com/Thevoicesyria1/status/1398595420079730693; https://twitter.com/khalediskef/status/1398592990487121921; https://twitter.com/DougMadory/status/1399432052743852033",Ended,6/22/2021,23,School exams,Prevent exam cheating during National High School Exams,Yes,Unknown,,https://www.zarkachat.com/general-exam-internet-syria-2021/,,No,No,No,No,No,,No,No,Syrian Telecom,Unknown,,,No,No,No,,,Yes,,The Syrian government shut down mobile and fixed internet across the country during the General Examination for High School students. There were 8 events of curfew-style shutdowns.,https://www.accessnow.org/mena-internet-shutdowns-during-exams/,MENA
Actual,6/4/2021,Myanmar,"It affected locations in more than one state, province, or region",Countrywide,Shutdown,"Broadband, Mobile",Full network,Military,,Conflict,One hour long internet shutdown was enforced coinciding with the NUG’s press conference,CSO KIO partners,https://ioda.caida.org/ioda/dashboard#view=inspect&entity=country/MM&lastView=overview&from=1622721600&until=1622854200,Ended,6/4/2021,1,Unknown,,Unknown,,,,,No,No,No,No,No,,No,No,"Myanmar: Mytel, Telenor, Ooredoo, Myanmar Post and Telecommunications",No,,,No,Unknown,Unknown,,,No,,,,APAC
Actual,6/4/2021,Nigeria,"It affected locations in more than one state, province, or region",Entire country,Shutdown,"Broadband, Mobile",Service-based,Executive government,Minister for Information and Culture,Other,Twitter “indefinitely” blocked for “persistent use of the platform for activities that are capable of undermining Nigeria’s corporate existence.” Later it was said the block was “temporary” and that it was to “limit consequences of fake news”. The blocking takes place just after Twitter’s decision to remove President Muhammadu Buhari’s tweet threatening genocide on Nigerian citizens in the south.,CSO KIO partners,https://nypost.com/2021/06/04/nigeria-announces-twitter-ban-in-statement-on-twitter/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons,Ended,1/13/2022,224,National security/ Counter-terrorism,"The statement, posted on the ministry’s official Twitter account, cited “the persistent use of the platform for activities that are capable of undermining Nigeria’s corporate existence.”",Yes,Unknown,,https://twitter.com/FMICNigeria/status/1400843062641717249,,No,Yes,No,No,No,,No,No,"Nigeria: 9mobile (Teleology), Nigeria: Airtel (Bharti Airtel), Nigeria: Bitflux, Nigeria: Glo Mobile (Globacom), Nigeria: InterC Network, Nigeria: MTN, Nigeria: ntel (NatCom), Nigeria: Smile, Nigeria: Swift Networks",Unknown,,,No,No,No,,,No,https://twitter.com/thecableng/status/1401291456137109514,,https://www.accessnow.org/nigeria-blocks-twitter-keepiton,Africa
Actual,6/19/2021,Sudan,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,Mobile,Full network,Executive government,The Attorney General upon request from the Ministry of Education ,Exam cheating,,News media article,https://sudanesehome.net/%d8%aa%d9%88%d8%ac%d9%8a%d9%87-%d9%85%d9%86-%d8%a7%d9%84%d9%86%d8%a7%d8%a6%d8%a8-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-%d8%a8%d8%a5%d9%8a%d9%82%d8%a7%d9%81-%d8%ae%d8%af%d9%85%d8%a9-%d8%a7%d9%84%d8%a7%d9%86/; https://www.alsudaninews.com/ar/?p=127893; https://twitter.com/DougMadory/status/1406332802442924037; https://www.altaghyeer.info/ar/2021/06/18/%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D9%8A%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%B1%D9%86%D8%AA-%D8%AB%D9%84%D8%A7%D8%AB-%D8%B3%D8%A7%D8%B9%D8%A7%D8%AA-%D9%8A%D9%88%D9%85%D9%8A/,Ended,7/3/2021,15,School exams,"Upon request from the Ministry of Education, the Attorney General ordered the shutdown. As justified by the former Minister of Education, the shutdown is effective to prevent exam cheating drawing from experience of the shutdown in last year's exam. ",Yes,Unknown,,https://www.altaghyeer.info/ar/2021/06/18/%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D9%8A%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%B1%D9%86%D8%AA-%D8%AB%D9%84%D8%A7%D8%AB-%D8%B3%D8%A7%D8%B9%D8%A7%D8%AA-%D9%8A%D9%88%D9%85%D9%8A/,,No,No,No,No,No,,No,No,,Yes,https://www.altaghyeer.info/ar/2021/06/18/%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D9%8A%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%B1%D9%86%D8%AA-%D8%AB%D9%84%D8%A7%D8%AB-%D8%B3%D8%A7%D8%B9%D8%A7%D8%AA-%D9%8A%D9%88%D9%85%D9%8A/,وصباح اليوم الجمعة، تلقت هواتف المشتركين رسائل من شركات الاتصالات تبلغهم بقرار قطع الإنترنت وقالت: «وفق توجيه جهاز تنظيم الإتصالات سيتم قطع خدمة الإنترنت خلال جلسات إمتحان الشهادة السودانية من الساعة 8 صباحاً وحتى 11 صباحاً».,No,No,No,,,Yes,,"The Sudanese Ministry of Education ordered the shutdown of mobile services during the national school exams, lasting 3 hours every days, from 8am to 11am local time, starting June 19 to July 3.",https://www.accessnow.org/mena-internet-shutdowns-during-exams/,MENA
Actual,6/20/2021,Iran (Islamic Republic of),"It only affected one city, county, or village",city of Yasuj,"Shutdown, Throttle",Mobile,Full network,Unknown,,Elections,Shutdown in response to a clash between two tribes on the results of city council election in the city of Yavasj,CSO KIO partners,https://twitter.com/Ammir/status/1407006823236972551,Ended,6/22/2021,3,Unknown,,Unknown,,,,,No,No,No,No,No,,No,No,"Iran: MCI (TCI), Iran: MTN Irancell",Unknown,,,Yes,Yes,Yes,,,No,,"On June 20, in response to a clash between two tribes on the results of city council election in the city of Yasuj which is the capital of Kohgiluyeh and Boyer-Ahmad Province, mobile data on Irancell and MCI were cut off for almost the entire day. The internet was partially restored the next day around four o'clock and on June 22 was fully restored.",,MENA
Actual,6/20/2021,Algeria,"It affected locations in more than one state, province, or region",Nationwide,"Shutdown, Throttle","Broadband, Mobile",Full network,Executive government,,Exam cheating,"Shutdown during the ""baccalaureate"" exam.",Social media,https://twitter.com/alisibai/status/1407017281922682901; https://www.echoroukonline.com/%D9%85%D9%84%D8%A7%D9%8A%D9%8A%D9%86-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D9%8A%D9%86-%D8%A8%D9%84%D8%A7-%D8%B9%D9%85%D9%84-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%A7%D9%84%D8%A8%D9%83%D8%A7%D9%84,Ended,6/24/2021,5,School exams,,Yes,Unknown,,https://twitter.com/alisibai/status/1407017291364147203/photo/1,,No,No,No,No,No,,No,No,"Algeria: Ooredoo (NMTC), Algeria: Mobilis (Algerie Telecom), Algeria: Djezzy",,,,No,No,No,,,Yes,,"Mobile and broadband internet were shutdown and throttled during the days of the national school exams, from June 20 to 24, in a curfew-style shutdown. ",https://www.accessnow.org/mena-internet-shutdowns-during-exams/,MENA
Actual,6/21/2021,India,"It only affected one city, county, or village","Sopore, Baramulla district of Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/25-TSTSof2021.pdf,Ended,6/22/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/25-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,6/23/2021,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Information control,Mobile Internet was shutdown in Shopian district amidst an encounter that took place in the region,CSO KIO partners,http://jkhome.nic.in/pdf/26-TSTSof2021.pdf,Ended,6/23/2021,1,National security/ Counter-terrorism,Encounter with security forces,Yes,Yes,Government order,http://jkhome.nic.in/pdf/26-TSTSof2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,Unknown,,,,APAC
