start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,5/5/2020,India,"It only affected one city, county, or village","District of Ramban, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Prevent the spread of material on social media that might create a law and order situation,Other,http://jkhome.nic.in/44(TSTS)of2020.pdf,Ended,5/5/2020,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,prevent the spread of provocation material on social media,Yes,Yes,"Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent spread of ""provocation material on social media"" that might have created a law and order situation. The order was later confirmed by the Principal Secretary of Government. Order - 44(TSTS) of 2020.",http://jkhome.nic.in/44(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Unknown,Unknown,,,No,,"Mobile internet services were shut down to prevent a law and order situation given to the spread of ""provocation material on social media"". ",,APAC
Actual,5/6/2020,India,"It affected more than one city in the same state, province, or region","Bishnupur,Chandel,Churachandpur,Imphal East,Imphal West,Senapati,Tamenglong,Thoubal,Ukhrul in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.theguardian.com/world/2020/may/06/top-rebel-commander-killed-by-indian-forces-in-kashmir; https://www.hindustantimes.com/india-news/top-hizbul-commander-trapped-in-j-k-s-pulwama-security-forces-launch-3-ops-in-district/story-CHzyQggRHiO5uSsHQY1zKI.html; http://jkhome.nic.in/45(TSTS)of2020.pdf; http://jkhome.nic.in/46(TSTS)of2020.pdf; http://jkhome.nic.in/47(TSTS)of2020.pdf; http://jkhome.nic.in/48(TSTS)of%202020.pdf; http://jkhome.nic.in/49(TSTS)of2020.pdf,Ended,5/13/2020,8,Precautionary measure,Prevent a law and order situation after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 45(TSTS) of 2020; 46(TSTS) of 2020; 47(TSTS) of 2020; 48(TSTS) of 2020; 49(TSTS) of 2020., http://jkhome.nic.in/46(TSTS)of2020.pdf,,No,No,No,No,No,,Yes,Yes,,Unknown,,,No,Yes,Unknown,,,No,,"Mobile internet services were initially shut down in Awantipora to allegedly prevent a law and order situation  after security forces operation there. Soon after, the IGP decided to extend the order to the Kashmir valley, including shutdown of SMSes and Call services. Services were restored gradually.",,APAC
Actual,5/6/2020,India,"It only affected one city, county, or village","Awantipora, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Security forces operation,Other,http://jkhome.nic.in/pdf/45(TSTS)of2020.pdf,Ended,5/7/2020,2,Precautionary measure,Prevent a law and order situation after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 45(TSTS) of 2020;,http://jkhome.nic.in/pdf/45(TSTS)of2020.pdf,,No,No,No,No,No,,Yes,Yes,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,5/12/2020,India,"It only affected one city, county, or village","Chandannagar and Srerampore sub-division of Hoogly, in the state of West Bengal",Shutdown,Mobile,Full network,Local government,District Magistrate,Communal violence, The restrictions reportedly came after communal clashes broke out in those areas when some people crossed over containment zone limits to use a public toilet.,News media article,https://www.medianama.com/2020/05/223-mobile-data-shut-down-hooghly-bengal/; https://www.timesnownews.com/india/article/violence-erupts-over-movement-in-containment-zones-in-wb-governor-says-state-cannot-afford-communal-virus/591082,Ended,5/17/2020,6,Public safety/ Quell unrest / Restore public order,,Yes,Unknown,,,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Violence had erupted in Telinipara in West Bengal's Hooghly district again over the movement of people in containment zones during covid pandemic.,,APAC
Actual,5/12/2020,India,"It affected more than one city in the same state, province, or region","All districts from Jammu and Kashmir, but for Ganderbal and Udhampur G","Shutdown, Throttle",Mobile,Full network,State government,Principal Secretary to the Government Home Department of Jammu and Kashmir,Political instability,,Other,http://jkhome.nic.in/pdf/48(TSTS)of%202020.pdf,Ended,5/27/2020,16,Precautionary measure,"Preempt terrorist activity, recruiting, and disruption of public order during the election process to the 280 District Development Council Constituencies and bye-eye elections to more than 13400 vacancies in PRIs/URBs.",Yes,Yes,"Yes. The Principal secretary to the government justified the shutdown as an attempt to preempt terrorist activity, recruiting, and disruption of public order during the election process to the 280 District Development Council Constituencies and bye-eye elections to more than 13400 vacancies in PRIs/URBs.",http://jkhome.nic.in/pdf/48(TSTS)of%202020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,No,Unknown,,,No,,,,APAC
Actual,5/13/2020,India,"It only affected one city, county, or village",Badgam,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Protests,Authorities shut down mobile internet service due to a protest on the shooting of a civilian by security forces (India’s Central Reserve Police Force) in a checkpoint.,News media article,https://apnews.com/article/d5771b32be4a13581282e58e6f67465e; http://jkhome.nic.in/50(TSTS)of2020.pdf,Ended,5/14/2020,2,Precautionary measure,likelihood of misuse of data services to mobilize locals and disturb law and order,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation. The order was later confirmed by the Principal Secretary of Government. Order - 50(TSTS) of 2020.,http://jkhome.nic.in/50(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Yes,,,No,,A youth was shot at Badgam District in Kashmir triggering protests. Mobile internet was snapped in the region in response.,,APAC
Actual,5/14/2020,India,"It only affected one city, county, or village","Kulgam, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,http://jkhome.nic.in/51(TSTS)of2020.pdf,Ended,5/14/2020,1,Precautionary measure,Prevent a law and order situation during security forces operation.,Yes,Yes,The Inspector general office of the Kashmir zone issued a shut down order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal secretary of Government. ,http://jkhome.nic.in/51(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,No,,,No,Unknown,Unknown,,,No,,Internet has been snapped in Kulgam District in Kashmir following an encounter in Yamrach area of South Kashmir.,,APAC
Actual,5/14/2020,Sudan,"It only affected one city, county, or village",Kassala ,Shutdown,Mobile,Full network,Unknown,,Communal violence,Clash between communities  ,News media article,https://www.dabangasudan.org/en/all-news/article/precautionary-mobile-internet-slowdown-in-sudan-s-kassala,Ended,5/16/2020,3,Other,Precautionary measure ,Unknown,,,,,No,No,No,No,No,,Unknown,No,"Sudan: MTN, Sudan: Sudani (Sudatel), Sudan: Zain",No,,,No,No,No,,,No,,,,MENA
Actual,5/18/2020,Pakistan,"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Unknown,,Social media,https://www.digitalrightsmonitor.pk/twitter-inaccessibility-for-hours-in-pakistan-left-users-confused/,Ended,5/17/2020,0,Unknown,,No,,,,,No,Yes,No,No,No,"Zoom, Periscope ",No,No,"Pakistan: Jazz (Global Telecom), Pakistan: PTCL, Pakistan: Qubee (Augere), Pakistan: Special Communications Organization, Pakistan: Telenor, Pakistan: Wateen Telecom (Abu Dhabi), Pakistan: wi-tribe, Pakistan: Zong (China Mobile)",No,,,No,No,No,,,No,,We are not sure what caused this disruption. ,,APAC
Actual,5/18/2020,Pakistan,"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Unknown,,CSO KIO partners,,Ended,5/18/2020,1,Unknown,,No,,,,,No,Yes,No,No,No,,No,No,"Pakistan: Jazz (Global Telecom), Pakistan: PTCL, Pakistan: Qubee (Augere), Pakistan: Special Communications Organization, Pakistan: Telenor, Pakistan: Wateen Telecom (Abu Dhabi), Pakistan: wi-tribe, Pakistan: Zong (China Mobile)",No,,,No,No,No,,,No,,,,APAC
Actual,5/19/2020,India,"It only affected one city, county, or village","Pulwama district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/54(TSTS)of2020.pdf,Ended,5/20/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 54(TSTS) of 2020.,http://jkhome.nic.in/54(TSTS)of2020.pdf,"""(...)  likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds, upload provocative material on social media to incite the general public and disturb the law and order in district Pulwama, warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Mobile internet services were suspended in Pulwama district after the encounter in Nawakadal in Srinagar district, and one of the militant's killed was from Pulwama district.",,APAC
Actual,5/19/2020,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Security forces operations,News media article,https://theprint.in/india/internet-services-snapped-in-srinagar-after-crpf-jawan-cop-injured-in-encounter/424671/; https://indianexpress.com/article/india/kashmir-srinagar-encounter-militants-crpf-police-mobile-internet-live-updates-6416582/,Ended,5/22/2020,4,Precautionary measure,"""The official said mobile internet and mobile telephony services, except on BSNL postpaid, have been snapped in the city as a precautionary measure.""",Yes,Yes,Government order,http://www.jkhome.nic.in/pdf/52(TSTS)of2020.pdf; http://jkhome.nic.in/pdf/53(TSTS)of2020.pdf;,,No,No,No,No,No,,Yes,Yes,"India: Airtel (Bharti Airtel), India: BSNL, India: MTNL, India: Reliance Communications, India: Reliance Jio (Reliance Industries), India: Tata DOCOMO (Tata Teleservices), India: Vodafone Idea",No,,,No,Yes,Unknown,,,No,,,,APAC
Actual,5/20/2020,Burundi,"It affected locations in more than one state, province, or region",National ,Shutdown,Mobile,Service-based,Unknown,,Elections,,News media article,https://www.accessnow.org/keepiton-burundi-silences-the-majority-on-election-day/,Ended,5/21/2020,2,Unknown,,No,,,,,Yes,Yes,Yes,Yes,Yes,Youtube and other Google services ,No,No,"Burundi: Econet leo, Burundi: Lumitel (Viettel), Burundi: ONAMOB (ONATEL)",No,,,Yes,Unknown,No,,,No,,https://twitter.com/willynyamitwe/status/1262990657297108992,https://www.accessnow.org/keepiton-burundi-silences-the-majority-on-election-day/,Africa
Actual,5/25/2020,India,"It affected more than one city in the same state, province, or region",Kulgam and Shopian,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.indiatoday.in/india/story/jammu-and-kashmir-encounter-kulgam-damhal-hanjipora-militants-live-updates-1681544-2020-05-25; http://jkhome.nic.in/55(TSTS)of2020.pdf,Ended,5/25/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 55(TSTS) of 2020.,http://jkhome.nic.in/55(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were suspended in Kulgam and Shopian district after an encounter in Khud Hajipora during security forces operation.,,APAC
Actual,5/30/2020,India,"It only affected one city, county, or village",Kulgam,Shutdown,Mobile,Full network,Local government,,Other,Security forces operation,News media article,https://www.hindustantimes.com/cities/two-militants-killed-in-encounter-in-kashmir-s-kulgam-district/story-hrJhB79RikcTU6DYcJiOjN.html; http://jkhome.nic.in/57(TSTS)2020.pdf,Ended,5/30/2020,1,Precautionary measure,"Inspector General of Police, Kashmir zone",Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 57(TSTS) of 2020.,http://jkhome.nic.in/57(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were suspended in Kulgam district after an ecounter in Wanpora area.,,APAC
Actual,5/31/2020,India,"It only affected one city, county, or village","Anantnag, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,http://jkhome.nic.in/58(TSTS)2020.pdf,Ended,5/31/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 58(TSTS) of 2020.,http://jkhome.nic.in/58(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Internet services were suspended in Anantnag after a security forces encounter with militants in Poshkreeri, Srigufwara area.",,APAC
Actual,5/31/2020,Venezuela (Bolivarian Republic of),"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Other,Blocking during a session in the National assembly,CSO KIO partners,https://twitter.com/vesinfiltro/status/1267136497880387584,Ended,5/31/2020,1,Unknown,,No,,,,,No,No,No,Yes,No,Youtube ,No,No,,,,,No,No,No,,,No,,,,LAC
Actual,6/2/2020,India,"It only affected one city, county, or village","Pulwama, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operations,News media article,https://kashmir.today/tral-gunfight-2-militants-killed-internet-snapped-in-area/; http://jkhome.nic.in/59(TSTS)2020.pdf,Ended,6/2/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 59(TSTS) of 2020.,http://jkhome.nic.in/59(TSTS)2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,2 militants were killed in a gunfight in South Kashmir's Pulwama District. Authorities snapped mobile services in the area during the operation.,,APAC
Actual,6/3/2020,India,"It only affected one city, county, or village","Pulwama, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.indiatoday.in/india/story/jaish-terrorists-killed-in-kashmir-pulwama-encounter-1684932-2020-06-03; https://www.timesnownews.com/india/article/encounter-breaks-out-between-security-forces-terrorists-in-jks-pulwama-internet-services-snapped/600764; http://jkhome.nic.in/60(TSTS)%20of%202020.pdf,Ended,6/5/2020,3,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 60(TSTS) of 2020.,http://jkhome.nic.in/60(TSTS)%20of%202020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were snapped in Pulwama following an encounter with 3 terrorists of JeM during security forces operations.,,APAC
Actual,6/7/2020,India,"It only affected one city, county, or village","Shopian district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Non-government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.indiatoday.in/india/story/jammu-and-kashmir-shopian-encounter-reban-1686366-2020-06-07; https://www.greaterkashmir.com/news/front-page-2/5-hm-militants-killed-in-shopian/; http://jkhome.nic.in/62(TSTS)%20of%202020.pdf; http://jkhome.nic.in/61(TSTS)%20of%202020.pdf,Ended,6/8/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 62(TSTS) of 2020; 61(TSTS) of 2020.,http://jkhome.nic.in/62(TSTS)%20of%202020.pdf ,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Kulgam and Shopian.,,APAC
Actual,6/10/2020,India,"It only affected one city, county, or village","Shopian district, in Jammu Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,News media article,https://www.greaterkashmir.com/news/latest-news/shopian-gunfight-over-three-militants-killed-internet-snapped/; http://jkhome.nic.in/63(TSTS)%20of%202020.pdf,Ended,6/12/2020,3,Precautionary measure,"""Mobile Internet has been suspended in the Shopian district as a precautionary measure, said another official.""

https://www.greaterkashmir.com/news/latest-news/shopian-gunfight-over-three-militants-killed-internet-snapped/",Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 63(TSTS) of 2020.,http://jkhome.nic.in/63(TSTS)%20of%202020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,No,,,No,,Three militants were killed in an operation. Mobile Internet has been suspended in the Shopian district as a precautionary measure.,,APAC
Actual,6/11/2020,Ecuador,"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Unknown,,News media article,https://twitter.com/valeriabet/status/1270871388136648704; ,Ended,6/11/2020,1,Unknown,,No,,,,,No,Yes,No,No,No,,No,No,,No,,,No,No,Unknown,,,No,,,,LAC
Actual,6/13/2020,India,"It only affected one city, county, or village",Kulgam,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.tribuneindia.com/news/j-k/two-militants-killed-in-kulgam-gunfight-98727; http://jkhome.nic.in/64(TSTS)%20of%202020.pdf,Ended,6/14/2020,2,Precautionary measure,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in ,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 64(TSTS) of 2020.,http://jkhome.nic.in/64(TSTS)%20of%202020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet services were snapped in Kulgam District in South Kashmir during a security force operation in which two militants were killed in a gunfight.,,APAC
Actual,6/16/2020,India,"It only affected one city, county, or village","Shopian, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.greaterkashmir.com/news/front-page-2/3-more-militants-killed-in-shopian-19-in-10-days/,Ended,6/17/2020,2,Unknown,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 65(TSTS) of 2020.,http://jkhome.nic.in/65(TSTS)%20of%202020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Three Hizb ul Mujahideen militants were killed in an encounter with security forces in Turkawangam village of south Kashmir’s Shopian district on 16.06.2020. 2G internet services were suspended.,,APAC
Estimated,6/18/2020,India,"It affected more than one city in the same state, province, or region",Leh (ladakh),Shutdown,"Broadband, Mobile",Full network,Unknown,,Other,Border conflict,News media article,https://economictimes.indiatimes.com/news/politics-and-nation/locals-demand-restoration-of-mobile-services-to-ease-war-fear/articleshow/76202707.cms; https://economictimes.indiatimes.com/news/politics-and-nation/mobile-services-stay-shut-in-e-ladakh/articleshow/76329472.cms?from=mdr,Unknown,,-43999,Unknown,,Unknown,,,,,No,No,No,No,No,,Yes,Yes,,Unknown,,,No,Yes,Unknown,,,No,,Communication and mobile services in eastern Ladakh have been curtailed amidst the recent clashes between India and China.,,APAC
Actual,6/18/2020,India,"It only affected one city, county, or village","Pulwama, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.thekashmirmonitor.net/pampore-gunfight-militant-killed-operation-on/;  https://kashmirlife.net/unidentified-militant-killed-in-ongoing-pampore-gunfight-police-237159/; http://jkhome.nic.in/67(TSTS)of2020.pdf; http://jkhome.nic.in/69(TSTS)of2020.pdf; http://jkhome.nic.in/68(TSTS)of2020.pdf; http://jkhome.nic.in/70(TSTS)of2020.pdf,Ended,6/19/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 67(TSTS) of 2020; 69(TSTS) of 2020; 68(TSTS) of 2020; 70(TSTS) of 2020.,http://jkhome.nic.in/67(TSTS)of2020.pdf,,No,No,No,No,No,,Yes,Yes,,Unknown,,,No,Yes,Unknown,,,No,,Internet services have been snapped in Awantipora amidst an ongoing gunfight that broke out between militants and the security forces in Meej area of Pampore in south Kashmir’s Pulwama district.,,APAC
Actual,6/18/2020,India,"It only affected one city, county, or village","Shopian, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operations,News media article,https://greaterjammu.com/1-militant-killed-in-shopian-encounter-mobile-internet-suspended/; http://jkhome.nic.in/71(TSTS)of2020.pdf,Ended,6/20/2020,3,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 71(TSTS) of 2020.,http://jkhome.nic.in/71(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,The internet was disrupted during a security forces operation in which a militant was killed in the south Kashmir district of Shopian. ,,APAC
Actual,6/19/2020,Belarus,"It affected locations in more than one state, province, or region",National ,Shutdown,"Broadband, Mobile","Full network, Service-based",Executive government,,Other,Preparation of shutdowns ,News media article,https://netobservatory.by/belarus-shutdown-2020-en/,Ended,6/16/2020,-2,Unknown,,No,,,,,No,No,No,No,Yes,Viber and corporate VPN service providers ,No,No,,No,,,No,No,No,,,No,,,,EECA
Actual,6/19/2020,Mali,"It only affected one city, county, or village",Bamako ,Throttle,Mobile,Full network,Unknown,,Protests,Protest asking for the resignation of the President,CSO KIO partners,,Ongoing,,-44000,Unknown,,No,,,,,No,No,No,No,No,,No,No,"Mali: Malitel (Sotelma), Mali: Orange (Sonatel)",Unknown,,,No,Unknown,Unknown,,,No,,Demonstrators are calling for  President Ibrahim Boubacar Keïta to resign,,Africa
Actual,6/20/2020,India,"It only affected one city, county, or village","Shopian and Kulgam, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operations,News media article,https://www.presstrustofkashmir.com/2020/06/20/kulgam-encounter-militant-killed-search-on/; http://jkhome.nic.in/72(TSTS)of2020.pdf,Ended,6/21/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 72(TSTS) of 2020.,http://jkhome.nic.in/72(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Internet was suspended in Kulgam district as a precautionary measure amidst a search operation in the district. ,,APAC
Actual,6/21/2020,India,"It only affected one city, county, or village","Srinagar district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,Other,https://www.thekashmirmonitor.net/caso-in-srinagar-mobile-internet-suspended/; http://jkhome.nic.in/73(TSTS)of2020.pdf,Ended,6/21/2020,1,Precautionary measure,Prevent a law and order situation during security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shut down order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal secretary of Government. ,http://jkhome.nic.in/73(TSTS)of2020.pdf,"""(...) there was every likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds, and disturb the law and order situation, during and subsequent to the encounter, in the area, warranting issuance of the aforesaid directions, without obtaining approval of the Competent Authority."" ",No,No,No,No,No,,No,No,,Unknown,,,No,Unknown,Unknown,,,No,,Internet services were suspended in Srinagar following massive search operations.,,APAC
Estimated,6/21/2020,Syrian Arab Republic,"It affected locations in more than one state, province, or region",National,Shutdown,Mobile,Full network,Executive government,The Ministry of Education,Exam cheating,,CSO KIO partners,https://pulse.internetsociety.org/shutdowns; https://ioda.caida.org/ioda/dashboard#view=inspect&entity=country/SY&lastView=overview&from=1593552470&until=1595971730; ,Ended,7/14/2020,24,School exams,"The Ministry of Education in Syria had announced that it would continue its policy of cutting off the Internet on the morning of the general exams this school year, but the cut would be limited to three subjects.",Yes,Unknown,,https://www.zarkachat.com/general-exam-2020-syria-starts-21-6-2020/,,No,No,No,No,No,,No,No,"Syria: MTN, Syria: Syriatel",Unknown,,,No,No,No,,,Yes,,"This shutdown was recorded on ISOC's Pulse as 7 individual instances (data source: IODA). The records were also reflected on Google's internet traffic disruption report. Since the reason of this shutdown given in the source article ISOC published indicated that the set of shutdowns were all following the high school exam schedule, we recorded one instance for this shutdown. This is subject to further changes. ",,MENA
Actual,6/22/2020,Chad,"It affected locations in more than one state, province, or region",National ,"Shutdown, Throttle","Broadband, Mobile",Service-based,Executive government,,Communal violence,,News media article,https://www.rfi.fr/fr/afrique/20200729-tchad-les-coupures-dinternet-multiplient-depuis-une-semaine?fbclid=IwAR0PRC29WHSL1WKQSFw_UyMXWRHxGvUZdpiwf_sp7Dg5me48PCDUlv-VHTg; https://www.aljazeera.com/news/2020/8/4/chad-slows-down-internet-to-curb-hate-speech-on-social-media; ,Ended,8/18/2020,58,Fake news/ Hate speech/ Incendiary content/ Promoting violence,Government spokesman Mahamat Zene Cherif said late on Monday a “temporary measure” to slow the internet was introduced on July 22 because of “the dissemination of messages inciting hate and division”.,Yes,No,,https://www.aljazeera.com/news/2020/8/4/chad-slows-down-internet-to-curb-hate-speech-on-social-media,Government spokesman Mahamat Zene Cherif said late on Monday a “temporary measure” to slow the internet was introduced on July 22 because of “the dissemination of messages inciting hate and division”.,No,No,Yes,No,No,,No,No,"Chad: Airtel (Bharti Airtel), Chad: Sotel, Chad: Tigo (Millicom)",Yes,https://www.lefigaro.fr/flash-actu/le-tchad-limite-internet-pour-endiguer-les-messages-haineux-20200803,,No,No,No,,,No,,,,Africa
